불안 세대,조너선 하이트,웅진지식하우스,2024,https://shopping-phinf.pstatic.net/main_4941123/49411234620.20240728075046.jpg,9788901285894 
사랑과 결함,예소연,문학동네,2024,https://shopping-phinf.pstatic.net/main_4937997/49379973622.20240727071258.jpg,9791141601102 
게으른 헬스,비컵남자(홍순천),허들링북스,2024,https://shopping-phinf.pstatic.net/main_4845213/48452137622.20240616071117.jpg,9791191505474 
국가는 어떻게 생각하는가,존 J. 미어샤이머^서배스천 로사토,서해문집,2024,https://shopping-phinf.pstatic.net/main_4890967/48909675619.20240706071106.jpg,9791192988764 
"나를 살리는 습관, 죽이는 습관",조승우,알에이치코리아,2024,https://shopping-phinf.pstatic.net/main_4901422/49014229629.20240711071634.jpg,9788925574783 
녹나무의 여신,히가시노 게이고,소미미디어,2024,https://shopping-phinf.pstatic.net/main_4772463/47724638618.20240516071158.jpg,9791138483049 
만일 내가 그때 내 말을 들어줬더라면,나종호,다산북스,2024,https://shopping-phinf.pstatic.net/main_4936271/49362713618.20240725092103.jpg,9791130655376 
부자 미국 가난한 유럽,손진석^홍준기,플랜비디자인,2024,https://shopping-phinf.pstatic.net/main_4478350/44783501624.20231221092306.jpg,9791168320789 
하나도 못 맞히는 점집,이선영,클레이하우스,2024,https://shopping-phinf.pstatic.net/main_4918525/49185250618.20240717021906.jpg,9791193235225 
결코 나의 운명을 원망하지 않으리라,쇼펜하우어,떠오름(RISE),2024,https://shopping-phinf.pstatic.net/main_4855052/48550524618.20240620092148.jpg,9791192372655 
스푸트니크의 연인,무라카미 하루키,문학사상,2024,https://shopping-phinf.pstatic.net/main_4937617/49376175624.20240925071549.jpg,9788970120935 
왜 너는 편하게 살고자 하는가,프리드리히 니체,떠오름(RISE),2024,https://shopping-phinf.pstatic.net/main_4730240/47302409619.20240427092148.jpg,9791192372600 
니체의 슬기로운 철학수업,프리드리히 니체,파랑새 서재,2024,https://shopping-phinf.pstatic.net/main_4866265/48662656623.20240625081544.jpg,9788961555289 
출근길 지하철,박경석^정창조,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4800569/48005694663.20240704072032.jpg,9791171712250 
경제학자는 어떻게 인생의 답을 찾는가,카우식 바수,인플루엔셜,2024,https://shopping-phinf.pstatic.net/main_4904018/49040180620.20240712093700.jpg,9791168342149 
수학이 일상에서 이렇게 쓸모 있을 줄이야,클라라 그리마,하이픈,2024,https://shopping-phinf.pstatic.net/main_4870388/48703881630.20240627091036.jpg,9791193035481 
취향은 어떻게 계급이 되는가,나영웅,지음미디어,2024,https://shopping-phinf.pstatic.net/main_4907368/49073682636.20240712093712.jpg,9791193780060 
페이크와 팩트,데이비드 로버트 그라임스,디플롯,2024,https://shopping-phinf.pstatic.net/main_4924874/49248745618.20240720092114.jpg,9791193591147 
멜라닌,하승민,한겨레출판사,2024,https://shopping-phinf.pstatic.net/main_4918352/49183528622.20240718072233.jpg,9791172130879 
첫 번째 기후과학 수업,집현네트워크,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4933334/49333349620.20240725071120.jpg,9791171712366 
투자로 인생을 밸류업 하라,한걸음(이희대),알에이치코리아,2024,https://shopping-phinf.pstatic.net/main_4916270/49162709627.20240716080523.jpg,9788925574769 
3분만 바라보면 눈이 젊어진다,히라마쓰 루이,쌤앤파커스,2024,https://shopping-phinf.pstatic.net/main_4895342/48953423624.20240707070926.jpg,9791165349837 
그의 운명에 대한 아주 개인적인 생각,유시민,생각의길,2024,https://shopping-phinf.pstatic.net/main_4837703/48377038621.20240613092330.jpg,9788965138068 
나는 도대체 왜 피곤할까,에이미 샤,북플레저,2024,https://shopping-phinf.pstatic.net/main_4870387/48703879626.20240627091044.jpg,9791193937136 
니체의 자존감 수업,사이토 다카시,현대지성,2024,https://shopping-phinf.pstatic.net/main_4918353/49183535624.20240718072220.jpg,9791139717891 
엔비디아 웨이,이덕주,더퀘스트,2024,https://shopping-phinf.pstatic.net/main_4909346/49093462623.20240713091014.jpg,9791140709908 
우리는 사랑을 모른다,스즈키 쇼,알토북스,2024,https://shopping-phinf.pstatic.net/main_4904017/49040175621.20240711093154.jpg,9791198621481 
호감의 시작,최영선(희렌최),북로망스,2024,https://shopping-phinf.pstatic.net/main_4907368/49073686623.20240712093700.jpg,9791193937143 
기획력이 쑥 커집니다,김종섭,좋은습관연구소,2024,https://shopping-phinf.pstatic.net/main_4887337/48873371620.20240702201554.jpg,9791193639153 
읽고 쓰고 소유하다,크리스 딕슨,어크로스,2024,https://shopping-phinf.pstatic.net/main_4918353/49183530619.20240719071041.jpg,9791167741592 
100배 주식 불변의 법칙,토머스 펠프스,에프엔미디어,2024,https://shopping-phinf.pstatic.net/main_4886480/48864801621.20240704072034.jpg,9791188754984 
불안을 이기는 심리학,황양밍^장린린,이든서재,2024,https://shopping-phinf.pstatic.net/main_4869487/48694872618.20240626093019.jpg,9791198632661 
화를 이기는 불편한 심리학,다카시나 다카유키,밀리언서재,2024,https://shopping-phinf.pstatic.net/main_4916972/49169726625.20240716090931.jpg,9791191777796 
나의 첫 노션(Notion) 마스터북,이유미,비즈니스북스,2024,https://shopping-phinf.pstatic.net/main_4891841/48918410627.20240706071127.jpg,9791162543801 
신뢰의 과학,피터 H. 킴,심심,2024,https://shopping-phinf.pstatic.net/main_4851891/48518912626.20240619092425.jpg,9791172540050 
이름 없는 여자의 여덟 가지 인생,이미리내,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4918352/49183520638.20240718072218.jpg,9791171712335 
당신의 불안은 죄가 없다,"Suzuki, Wendy",21세기북스,2024,https://shopping-phinf.pstatic.net/main_4918352/49183525624.20240718072237.jpg,9791171176670 
물리학은 어디까지 설명할 수 있는가,자비네 호젠펠더,해나무,2024,https://shopping-phinf.pstatic.net/main_4916957/49169570621.20240716083331.jpg,9791164052639 
오렌지와 빵칼,청예,허블,2024,https://shopping-phinf.pstatic.net/main_4893740/48937406626.20240707070926.jpg,9791193078259 
사랑의 증명,오휘명,히읏,2024,https://shopping-phinf.pstatic.net/main_4916969/49169692620.20240716084004.jpg,9791192559865 
살아가라 그뿐이다,"Klein, Daniel",더퀘스트,2024,https://shopping-phinf.pstatic.net/main_4909346/49093466619.20240716080524.jpg,9791140709717 
"들뢰즈와 가타리의 『천 개의 고원』, 「서론: 리좀」 읽기",조광제,세창출판사,2024,https://shopping-phinf.pstatic.net/main_3903723/39037231618.20230822103515.jpg,9788955867602 
사이토 히토리 1% 부자의 대화법,사이토 히토리,매일경제신문사,2024,https://shopping-phinf.pstatic.net/main_4851658/48516585619.20240618090525.jpg,9791164846917 
삶은 공학,빌 해맥,윌북,2024,https://shopping-phinf.pstatic.net/main_4868499/48684992625.20240626093029.jpg,9791155817438 
생각이 너무 많은 나에게,변지영,카시오페아,2024,https://shopping-phinf.pstatic.net/main_4866264/48662641629.20240716080957.jpg,9791168271968 
슈퍼코인 투자지도,박종한,거인의정원,2024,https://shopping-phinf.pstatic.net/main_4820012/48200123625.20240606071016.jpg,9791193869093 
스튜디오 지브리의 현장,스즈키 도시오,에이케이커뮤니케이션즈,2024,https://shopping-phinf.pstatic.net/main_4895341/48953414623.20240709091411.jpg,9791127472092 
스포츠로 보는 동아시아사,다카시마 고,에이케이커뮤니케이션즈,2024,https://shopping-phinf.pstatic.net/main_4252674/42526742622.20230919124549.jpg,9791127464950 
애플에서는 단순하게 일합니다,박지수,알에이치코리아,2024,https://shopping-phinf.pstatic.net/main_4805281/48052814618.20240531071407.jpg,9788925574974 
업무시간을 반으로 줄이는 AI 활용법,이임복,천그루숲,2024,https://shopping-phinf.pstatic.net/main_4907368/49073687647.20240712093711.jpg,9791193000502 
"음악, 밀당의 기술",이미경,곰출판,2024,https://shopping-phinf.pstatic.net/main_4518352/45183529628.20240112093556.jpg,9791189327279 
임진왜란(상),임용한^조현영,레드리버,2024,https://shopping-phinf.pstatic.net/main_4875412/48754125626.20240629092246.jpg,9791171176403 
최소한의 시민,강남규^박권일^신혜림^이재훈^장혜영^정주식,디플롯,2024,https://shopping-phinf.pstatic.net/main_4866263/48662636631.20240625083352.jpg,9791193591062 
현명한 사람은 삶의 무게를 분산한다,제갈건,클랩북스,2024,https://shopping-phinf.pstatic.net/main_4842258/48422580621.20240614092200.jpg,9791193941065 
산책하는 법,카를 고틀로프 셸레,유유,2024,https://shopping-phinf.pstatic.net/main_4857661/48576615618.20240622070929.jpg,9791167700933 
우리말 궁합 사전,여규병,유유,2024,https://shopping-phinf.pstatic.net/main_4858126/48581269637.20240622070941.jpg,9791167700940 
나는 가장 슬픈 순간에 사랑을 생각한다,새벽부터,워터베어프레스,2024,https://shopping-phinf.pstatic.net/main_4865946/48659462620.20240625090200.jpg,9791191484250 
영희와 제임스,강화길,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4901422/49014229635.20240711071702.jpg,9791171717019 
200% 실패할 걸 알면서도 왜 나는 똑같은 행동을 반복하는가,더글러스 켄릭^블라다스 그리스케비시우스,스마트비즈니스,2024,https://shopping-phinf.pstatic.net/main_4853150/48531508636.20240619092447.jpg,9791163430643 
사이토 다카시의 훔치는 글쓰기,사이토 다카시,더모던,2024,https://shopping-phinf.pstatic.net/main_4904434/49044344618.20240711093143.jpg,9791164459582 
나는 ETF로 돈 되는 곳에 투자한다,김수정,경이로움,2024,https://shopping-phinf.pstatic.net/main_4850287/48502879620.20240618091423.jpg,9791192445762 
느껴주면 풀려난다,김상운,정신세계사,2024,https://shopping-phinf.pstatic.net/main_4867708/48677084623.20240626093007.jpg,9788935704705 
무서운 그림들,이원율,빅피시,2024,https://shopping-phinf.pstatic.net/main_4882876/48828768621.20240702090556.jpg,9791193128077 
무정형의 삶,김민철,위즈덤하우스,2024,https://shopping-phinf.pstatic.net/main_4901423/49014231634.20240711071645.jpg,9791171712304 
"아무튼, SF 게임",김초엽,위고,2024,https://shopping-phinf.pstatic.net/main_4874106/48741065629.20240629092241.jpg,9791193044179 
언제나 나로 살아갈 수 있다면,김원곤,청림출판,2024,https://shopping-phinf.pstatic.net/main_4820012/48200120618.20240609071023.jpg,9788935214570 
역사를 보다,박현도^곽민수^강인욱^허준,믹스커피,2024,https://shopping-phinf.pstatic.net/main_4841813/48418137627.20240629092256.jpg,9791170435488 
조용하고 끈질기게 살아남은 잡초들의 전략,이나가키 히데히로,나무생각,2024,https://shopping-phinf.pstatic.net/main_4858125/48581259628.20240622070929.jpg,9791162182963 
명화잡사,김태진,오아시스,2024,https://shopping-phinf.pstatic.net/main_4902044/49020446622.20240711071735.jpg,9791168272040 
적당히 잊어버려도 좋은 나이입니다,가마타 미노루,더퀘스트,2024,https://shopping-phinf.pstatic.net/main_4854737/48547379621.20240620092144.jpg,9791140709595 
진짜 나를 찾아라,법정,샘터(샘터사),2024,https://shopping-phinf.pstatic.net/main_4724340/47243402628.20240426091000.jpg,9788946422728 
"느려도 좋아, 한 걸음이면 충분해",서아름(빅씨스),비타북스,2024,https://shopping-phinf.pstatic.net/main_4882620/48826202623.20240702090717.jpg,9791158464202 
나는 왜 남들보다 쉽게 지칠까,최재훈,서스테인,2024,https://shopping-phinf.pstatic.net/main_4872950/48729502627.20240629092258.jpg,9791193388075 
니체와 고흐,프리드리히 니체,스타북스,2024,https://shopping-phinf.pstatic.net/main_4805807/48058079620.20240531071436.jpg,9791157957378 
니체의 인생 수업,프리드리히 니체,메이트북스,2024,https://shopping-phinf.pstatic.net/main_4854737/48547376623.20240620092205.jpg,9791160024357 
불평등 이데올로기,조돈문,한겨레출판사,2024,https://shopping-phinf.pstatic.net/main_4858125/48581254634.20240622070945.jpg,9791172130732 
아픈 줄도 모르고 살아가는 요즘 어른을 위한 마음공부,김병수,더퀘스트,2024,https://shopping-phinf.pstatic.net/main_4854538/48545387623.20240620092200.jpg,9791140709588 
제국은 왜 무너지는가,"피터 헤더^Rapley, John",동아시아,2024,https://shopping-phinf.pstatic.net/main_4859863/48598637620.20240622091750.jpg,9788962624359 
"죽음, 이토록 눈부시고 황홀한",레이먼드 무디,서스테인,2024,https://shopping-phinf.pstatic.net/main_4858127/48581271631.20240622070911.jpg,9791193388068 
집 계약은 처음입니다만,신중권^정우현,이덴슬리벨,2024,https://shopping-phinf.pstatic.net/main_4841545/48415452624.20240614092158.jpg,9791191937466 
창작자를 위한 픽사 스토리텔링,이누해,동녘,2024,https://shopping-phinf.pstatic.net/main_5120673/51206730641.20241105082640.jpg,9788972971474 
이스라엘에 대한 열 가지 신화,Ilan Pappe,틈새책방,2024,https://shopping-phinf.pstatic.net/main_4793442/47934423623.20240525070949.jpg,9791188949649 
프셉노트 기본편,김상미,드림널스,2024,https://shopping-phinf.pstatic.net/main_4648319/46483198620.20240319090905.jpg,9791192543789 
ADHD와 사이좋게 지내기,에드워드 M. 할로웰,시그마북스,2024,https://shopping-phinf.pstatic.net/main_4834960/48349607624.20240611102239.jpg,9791168622401 
온전히 평등하고 지극히 차별적인,김원영,문학동네,2024,https://shopping-phinf.pstatic.net/main_4874985/48749851623.20240629092224.jpg,9791141606459 
